5	69805	73321	-880	70238.6	73671.7	-911.2	0.914
7	69857	73241	-906	69866.482	73221.563	-908.5	0.197
19	69857	73241	-906	69688.277	73169.306	-950	0.25
6	69857	73241	-906	69866.056	73418.229	-936.7	0.252
10	69857	73241	-906	69687.719	73391.821	-972.921	0.254
9	69857	73241	-906	69752.3	73617.2	-1003.8	0.27
19	69690	73162	-942	69688.277	73169.306	-950	0.601
10	69690	73162	-942	69687.719	73391.821	-972.921	0.655
6	69690	73162	-942	69866.056	73418.229	-936.7	0.671
9	69690	73162	-942	69752.3	73617.2	-1003.8	0.733
1	69690	73162	-942	69430.164	73614.052	-1033.2	0.749
19	69805	73173	-932	69688.277	73169.306	-950	0.056
6	69805	73173	-932	69866.056	73418.229	-936.7	0.105
10	69805	73173	-932	69687.719	73391.821	-972.921	0.112
9	69805	73173	-932	69752.3	73617.2	-1003.8	0.154
1	69805	73173	-932	69430.164	73614.052	-1033.2	0.193
7	69809	73097	-882	69866.482	73221.563	-908.5	0.146
19	69809	73097	-882	69688.277	73169.306	-950	0.149
6	69809	73097	-882	69866.056	73418.229	-936.7	0.192
10	69809	73097	-882	69687.719	73391.821	-972.921	0.196
9	69809	73097	-882	69752.3	73617.2	-1003.8	0.244
19	69780	73044	-922	69688.277	73169.306	-950	0.175
7	69780	73044	-922	69866.482	73221.563	-908.5	0.187
6	69780	73044	-922	69866.056	73418.229	-936.7	0.227
10	69780	73044	-922	69687.719	73391.821	-972.921	0.232
9	69780	73044	-922	69752.3	73617.2	-1003.8	0.278
19	69749	73226	-989	69688.277	73169.306	-950	0.896
10	69749	73226	-989	69687.719	73391.821	-972.921	0.923
6	69749	73226	-989	69866.056	73418.229	-936.7	0.929
9	69749	73226	-989	69752.3	73617.2	-1003.8	0.969
1	69749	73226	-989	69430.164	73614.052	-1033.2	0.995
7	69835	73248	-886	69866.482	73221.563	-908.5	0.764
6	69835	73248	-886	69866.056	73418.229	-936.7	0.799
19	69835	73248	-886	69688.277	73169.306	-950	0.799
10	69835	73248	-886	69687.719	73391.821	-972.921	0.811
19	69840	73149	-907	69688.277	73169.306	-950	0.345
10	69840	73149	-907	69687.719	73391.821	-972.921	0.377
6	69840	73149	-907	69866.056	73418.229	-936.7	0.382
9	69840	73149	-907	69752.3	73617.2	-1003.8	0.423
1	69840	73149	-907	69430.164	73614.052	-1033.2	0.485
19	69771	73057	-916	69688.277	73169.306	-950	0.525
7	69771	73057	-916	69866.482	73221.563	-908.5	0.537
10	69771	73057	-916	69687.719	73391.821	-972.921	0.577
6	69771	73057	-916	69866.056	73418.229	-936.7	0.582
9	69771	73057	-916	69752.3	73617.2	-1003.8	0.63
19	69718	73126	-930	69688.277	73169.306	-950	0.804
10	69718	73126	-930	69687.719	73391.821	-972.921	0.857
6	69718	73126	-930	69866.056	73418.229	-936.7	0.865
9	69718	73126	-930	69752.3	73617.2	-1003.8	0.915
1	69718	73126	-930	69430.164	73614.052	-1033.2	0.967
7	69807	73182	-902	69866.482	73221.563	-908.5	0.427
19	69807	73182	-902	69688.277	73169.306	-950	0.442
10	69807	73182	-902	69687.719	73391.821	-972.921	0.47
6	69807	73182	-902	69866.056	73418.229	-936.7	0.47
9	69807	73182	-902	69752.3	73617.2	-1003.8	0.526
19	69767	73160	-951	69688.277	73169.306	-950	0.539
7	69767	73160	-951	69866.482	73221.563	-908.5	0.544
10	69767	73160	-951	69687.719	73391.821	-972.921	0.578
6	69767	73160	-951	69866.056	73418.229	-936.7	0.606
9	69767	73160	-951	69752.3	73617.2	-1003.8	0.625
7	69787	73214	-910	69866.482	73221.563	-908.5	0.435
10	69787	73214	-910	69687.719	73391.821	-972.921	0.457
6	69787	73214	-910	69866.056	73418.229	-936.7	0.462
9	69787	73214	-910	69752.3	73617.2	-1003.8	0.538
19	69727	73203	-939	69688.277	73169.306	-950	0.78
10	69727	73203	-939	69687.719	73391.821	-972.921	0.828
7	69727	73203	-939	69866.482	73221.563	-908.5	0.83
6	69727	73203	-939	69866.056	73418.229	-936.7	0.852
9	69727	73203	-939	69752.3	73617.2	-1003.8	0.882
19	69690	73162	-941	69688.277	73169.306	-950	0.919
7	69690	73162	-941	69866.482	73221.563	-908.5	0.962
10	69690	73162	-941	69687.719	73391.821	-972.921	0.978
6	69690	73162	-941	69866.056	73418.229	-936.7	0.999
9	69690	73162	-941	69752.3	73617.2	-1003.8	0.063
19	69726	73158	-1001	69688.277	73169.306	-950	0.843
7	69726	73158	-1001	69866.482	73221.563	-908.5	0.877
10	69726	73158	-1001	69687.719	73391.821	-972.921	0.9
6	69726	73158	-1001	69866.056	73418.229	-936.7	0.916
9	69726	73158	-1001	69752.3	73617.2	-1003.8	0.922
5	69726	73158	-1001	70238.6	73671.7	-911.2	0.999
19	69726	73149	-909	69688.277	73169.306	-950	0.94
7	69726	73149	-909	69866.482	73221.563	-908.5	0.964
10	69726	73149	-909	69687.719	73391.821	-972.921	0.993
6	69726	73149	-909	69866.056	73418.229	-936.7	0.007
9	69726	73149	-909	69752.3	73617.2	-1003.8	0.045
7	69776	73152	-904	69866.482	73221.563	-908.5	0.502
19	69776	73152	-904	69688.277	73169.306	-950	0.504
10	69776	73152	-904	69687.719	73391.821	-972.921	0.546
6	69776	73152	-904	69866.056	73418.229	-936.7	0.55
5	69776	73152	-904	70238.6	73671.7	-911.2	0.66
9	69846	73598	-970	69752.3	73617.2	-1003.8	0.562
6	69846	73598	-970	69866.056	73418.229	-936.7	0.572
10	69846	73598	-970	69687.719	73391.821	-972.921	0.594
5	69846	73598	-970	70238.6	73671.7	-911.2	0.651
1	69846	73598	-970	69430.164	73614.052	-1033.2	0.653
19	69846	73598	-970	69688.277	73169.306	-950	0.689
19	69793	73166	-973	69688.277	73169.306	-950	0.543
7	69793	73166	-973	69866.482	73221.563	-908.5	0.543
10	69793	73166	-973	69687.719	73391.821	-972.921	0.58
6	69793	73166	-973	69866.056	73418.229	-936.7	0.585
9	69793	73166	-973	69752.3	73617.2	-1003.8	0.625
19	69717	73047	-924	69688.277	73169.306	-950	0.827
10	69717	73047	-924	69687.719	73391.821	-972.921	0.887
6	69717	73047	-924	69866.056	73418.229	-936.7	0.9
9	69717	73047	-924	69752.3	73617.2	-1003.8	0.937
1	69717	73047	-924	69430.164	73614.052	-1033.2	0.963
2	69717	73047	-924	69230.196	73679.902	-1049	0.996
19	69705	73131	-943	69688.277	73169.306	-950	0.468
10	69705	73131	-943	69687.719	73391.821	-972.921	0.529
6	69705	73131	-943	69866.056	73418.229	-936.7	0.55
9	69705	73131	-943	69752.3	73617.2	-1003.8	0.591
1	69705	73131	-943	69430.164	73614.052	-1033.2	0.611
19	69712	73192	-945	69688.277	73169.306	-950	0.507
7	69712	73192	-945	69866.482	73221.563	-908.5	0.543
10	69712	73192	-945	69687.719	73391.821	-972.921	0.55
6	69712	73192	-945	69866.056	73418.229	-936.7	0.57
9	69712	73192	-945	69752.3	73617.2	-1003.8	0.607
1	69712	73192	-945	69430.164	73614.052	-1033.2	0.635
19	69700	73201	-944	69688.277	73169.306	-950	0.65
10	69700	73201	-944	69687.719	73391.821	-972.921	0.69
7	69700	73201	-944	69866.482	73221.563	-908.5	0.69
6	69700	73201	-944	69866.056	73418.229	-936.7	0.711
9	69700	73201	-944	69752.3	73617.2	-1003.8	0.749
19	69705	73213	-946	69688.277	73169.306	-950	0.846
10	69705	73213	-946	69687.719	73391.821	-972.921	0.88
7	69705	73213	-946	69866.482	73221.563	-908.5	0.882
6	69705	73213	-946	69866.056	73418.229	-936.7	0.901
9	69705	73213	-946	69752.3	73617.2	-1003.8	0.939
7	69777	73256	-1020	69866.482	73221.563	-908.5	0.885
19	69777	73256	-1020	69688.277	73169.306	-950	0.886
9	69777	73256	-1020	69752.3	73617.2	-1003.8	0.914
6	69777	73256	-1020	69866.056	73418.229	-936.7	0.925
10	69777	73256	-1020	69687.719	73391.821	-972.921	0.929
5	69777	73256	-1020	70238.6	73671.7	-911.2	0.007
19	69774	73219	-981	69688.277	73169.306	-950	0.354
10	69774	73219	-981	69687.719	73391.821	-972.921	0.369
6	69774	73219	-981	69866.056	73418.229	-936.7	0.394
9	69774	73219	-981	69752.3	73617.2	-1003.8	0.408
1	69774	73219	-981	69430.164	73614.052	-1033.2	0.478
19	69810	73220	-1010	69688.277	73169.306	-950	0.282
10	69810	73220	-1010	69687.719	73391.821	-972.921	0.322
7	69810	73220	-1010	69866.482	73221.563	-908.5	0.324
6	69810	73220	-1010	69866.056	73418.229	-936.7	0.343
9	69810	73220	-1010	69752.3	73617.2	-1003.8	0.377
19	69830	73028	-889	69688.277	73169.306	-950	0.487
7	69830	73028	-889	69866.482	73221.563	-908.5	0.491
10	69830	73028	-889	69687.719	73391.821	-972.921	0.536
6	69830	73028	-889	69866.056	73418.229	-936.7	0.538
9	69830	73028	-889	69752.3	73617.2	-1003.8	0.594
5	69830	73028	-889	70238.6	73671.7	-911.2	0.616
7	69835	73308	-892	69866.482	73221.563	-908.5	0.151
10	69835	73308	-892	69687.719	73391.821	-972.921	0.162
6	69835	73308	-892	69866.056	73418.229	-936.7	0.166
19	69835	73308	-892	69688.277	73169.306	-950	0.197
9	69835	73308	-892	69752.3	73617.2	-1003.8	0.215
19	69695	73160	-939	69688.277	73169.306	-950	0.968
7	69695	73160	-939	69866.482	73221.563	-908.5	0.013
10	69695	73160	-939	69687.719	73391.821	-972.921	0.023
6	69695	73160	-939	69866.056	73418.229	-936.7	0.033
9	69695	73160	-939	69752.3	73617.2	-1003.8	0.087
19	69781	73045	-885	69688.277	73169.306	-950	0.936
7	69781	73045	-885	69866.482	73221.563	-908.5	0.938
6	69781	73045	-885	69866.056	73418.229	-936.7	0.993
10	69781	73045	-885	69687.719	73391.821	-972.921	0.997
9	69781	73045	-885	69752.3	73617.2	-1003.8	0.03
1	69781	73045	-885	69430.164	73614.052	-1033.2	0.074
9	69811	73607	-993	69752.3	73617.2	-1003.8	0.696
6	69811	73607	-993	69866.056	73418.229	-936.7	0.727
10	69811	73607	-993	69687.719	73391.821	-972.921	0.739
7	69811	73607	-993	69866.482	73221.563	-908.5	0.789
2	69811	73607	-993	69230.196	73679.902	-1049	0.882
19	69801	73119	-882	69688.277	73169.306	-950	0.222
7	69801	73119	-882	69866.482	73221.563	-908.5	0.223
6	69801	73119	-882	69866.056	73418.229	-936.7	0.267
10	69801	73119	-882	69687.719	73391.821	-972.921	0.271
9	69801	73119	-882	69752.3	73617.2	-1003.8	0.315
5	69801	73119	-882	70238.6	73671.7	-911.2	0.353
19	69719	73119	-931	69688.277	73169.306	-950	0.885
6	69719	73119	-931	69866.056	73418.229	-936.7	0.947
10	69719	73119	-931	69687.719	73391.821	-972.921	0.955
9	69719	73119	-931	69752.3	73617.2	-1003.8	0.991
2	69719	73119	-931	69230.196	73679.902	-1049	0.075
19	69754	73028	-935	69688.277	73169.306	-950	0.098
10	69754	73028	-935	69687.719	73391.821	-972.921	0.098
6	69754	73028	-935	69866.056	73418.229	-936.7	0.185
9	69754	73028	-935	69752.3	73617.2	-1003.8	0.205
5	69754	73028	-935	70238.6	73671.7	-911.2	0.242
9	69806	73517	-1063	69752.3	73617.2	-1003.8	0.269
6	69806	73517	-1063	69866.056	73418.229	-936.7	0.275
10	69806	73517	-1063	69687.719	73391.821	-972.921	0.305
7	69806	73517	-1063	69866.482	73221.563	-908.5	0.313
1	69806	73517	-1063	69430.164	73614.052	-1033.2	0.313
5	69806	73517	-1063	70238.6	73671.7	-911.2	0.358
7	69845	73113	-881	69866.482	73221.563	-908.5	0.858
19	69845	73113	-881	69688.277	73169.306	-950	0.876
10	69845	73113	-881	69687.719	73391.821	-972.921	0.905
6	69845	73113	-881	69866.056	73418.229	-936.7	0.923
9	69845	73113	-881	69752.3	73617.2	-1003.8	0.978
19	69697	73155	-943	69688.277	73169.306	-950	0.551
7	69697	73155	-943	69866.482	73221.563	-908.5	0.589
10	69697	73155	-943	69687.719	73391.821	-972.921	0.61
6	69697	73155	-943	69866.056	73418.229	-936.7	0.629
9	69697	73155	-943	69752.3	73617.2	-1003.8	0.663
2	69697	73155	-943	69230.196	73679.902	-1049	0.718
1	69697	73155	-943	69430.164	73614.052	-1033.2	0.786
9	69734	73621	-1015	69752.3	73617.2	-1003.8	0.097
6	69734	73621	-1015	69866.056	73418.229	-936.7	0.154
10	69734	73621	-1015	69687.719	73391.821	-972.921	0.157
1	69734	73621	-1015	69430.164	73614.052	-1033.2	0.167
7	69734	73621	-1015	69866.482	73221.563	-908.5	0.201
19	69734	73621	-1015	69688.277	73169.306	-950	0.202
19	69721	73134	-940	69688.277	73169.306	-950	0.801
7	69721	73134	-940	69866.482	73221.563	-908.5	0.851
10	69721	73134	-940	69687.719	73391.821	-972.921	0.871
6	69721	73134	-940	69866.056	73418.229	-936.7	0.879
9	69721	73134	-940	69752.3	73617.2	-1003.8	0.919
1	69721	73134	-940	69430.164	73614.052	-1033.2	0.951
19	69689	73161	-941	69688.277	73169.306	-950	0.715
7	69689	73161	-941	69866.482	73221.563	-908.5	0.763
10	69689	73161	-941	69687.719	73391.821	-972.921	0.78
6	69689	73161	-941	69866.056	73418.229	-936.7	0.79
9	69689	73161	-941	69752.3	73617.2	-1003.8	0.831
1	69689	73161	-941	69430.164	73614.052	-1033.2	0.877
19	69690	73157	-945	69688.277	73169.306	-950	0.142
7	69690	73157	-945	69866.482	73221.563	-908.5	0.18
10	69690	73157	-945	69687.719	73391.821	-972.921	0.208
6	69690	73157	-945	69866.056	73418.229	-936.7	0.219
9	69690	73157	-945	69752.3	73617.2	-1003.8	0.27
1	69690	73157	-945	69430.164	73614.052	-1033.2	0.303
7	69831	73176	-906	69866.482	73221.563	-908.5	0.931
19	69831	73176	-906	69688.277	73169.306	-950	0.955
10	69831	73176	-906	69687.719	73391.821	-972.921	0.984
6	69831	73176	-906	69866.056	73418.229	-936.7	0.986
9	69831	73176	-906	69752.3	73617.2	-1003.8	0.025
1	69831	73176	-906	69430.164	73614.052	-1033.2	0.074
19	69704	73143	-936	69688.277	73169.306	-950	0.555
7	69704	73143	-936	69866.482	73221.563	-908.5	0.592
10	69704	73143	-936	69687.719	73391.821	-972.921	0.613
6	69704	73143	-936	69866.056	73418.229	-936.7	0.625
9	69704	73143	-936	69752.3	73617.2	-1003.8	0.665
1	69704	73143	-936	69430.164	73614.052	-1033.2	0.703
19	69726	73145	-926	69688.277	73169.306	-950	0.096
7	69726	73145	-926	69866.482	73221.563	-908.5	0.124
10	69726	73145	-926	69687.719	73391.821	-972.921	0.149
6	69726	73145	-926	69866.056	73418.229	-936.7	0.159
9	69726	73145	-926	69752.3	73617.2	-1003.8	0.205
19	69711	73134	-879	69688.277	73169.306	-950	0.663
7	69711	73134	-879	69866.482	73221.563	-908.5	0.696
10	69711	73134	-879	69687.719	73391.821	-972.921	0.715
6	69711	73134	-879	69866.056	73418.229	-936.7	0.729
9	69711	73134	-879	69752.3	73617.2	-1003.8	0.771
5	69711	73134	-879	70238.6	73671.7	-911.2	0.824
19	69749	73129	-944	69688.277	73169.306	-950	0.583
7	69749	73129	-944	69866.482	73221.563	-908.5	0.619
10	69749	73129	-944	69687.719	73391.821	-972.921	0.638
6	69749	73129	-944	69866.056	73418.229	-936.7	0.652
9	69749	73129	-944	69752.3	73617.2	-1003.8	0.692
1	69749	73129	-944	69430.164	73614.052	-1033.2	0.736
5	69749	73129	-944	70238.6	73671.7	-911.2	0.75
19	69788	73132	-952	69688.277	73169.306	-950	0.228
7	69788	73132	-952	69866.482	73221.563	-908.5	0.257
10	69788	73132	-952	69687.719	73391.821	-972.921	0.279
6	69788	73132	-952	69866.056	73418.229	-936.7	0.287
9	69788	73132	-952	69752.3	73617.2	-1003.8	0.335
5	69788	73132	-952	70238.6	73671.7	-911.2	0.377
1	69788	73132	-952	69430.164	73614.052	-1033.2	0.387
19	69862	73216	-1034	69688.277	73169.306	-950	0.736
7	69862	73216	-1034	69866.482	73221.563	-908.5	0.772
10	69862	73216	-1034	69687.719	73391.821	-972.921	0.791
6	69862	73216	-1034	69866.056	73418.229	-936.7	0.805
5	69862	73216	-1034	70238.6	73671.7	-911.2	0.841
9	69862	73216	-1034	69752.3	73617.2	-1003.8	0.849
1	69862	73216	-1034	69430.164	73614.052	-1033.2	0.885
19	69726	73156	-940	69688.277	73169.306	-950	0.225
7	69726	73156	-940	69866.482	73221.563	-908.5	0.259
10	69726	73156	-940	69687.719	73391.821	-972.921	0.272
6	69726	73156	-940	69866.056	73418.229	-936.7	0.283
9	69726	73156	-940	69752.3	73617.2	-1003.8	0.344
5	69726	73156	-940	70238.6	73671.7	-911.2	0.396
7	69803	73167	-899	69866.482	73221.563	-908.5	0.058
19	69803	73167	-899	69688.277	73169.306	-950	0.066
6	69803	73167	-899	69866.056	73418.229	-936.7	0.096
10	69803	73167	-899	69687.719	73391.821	-972.921	0.108
7	69819	73162	-882	69866.482	73221.563	-908.5	0.286
19	69819	73162	-882	69688.277	73169.306	-950	0.3
6	69819	73162	-882	69866.056	73418.229	-936.7	0.332
10	69819	73162	-882	69687.719	73391.821	-972.921	0.346
9	69819	73162	-882	69752.3	73617.2	-1003.8	0.375
7	69829	73177	-877	69866.482	73221.563	-908.5	0.728
19	69829	73177	-877	69688.277	73169.306	-950	0.752
6	69829	73177	-877	69866.056	73418.229	-936.7	0.777
10	69829	73177	-877	69687.719	73391.821	-972.921	0.785
9	69829	73177	-877	69752.3	73617.2	-1003.8	0.824
7	69809	73109	-882	69866.482	73221.563	-908.5	0.229
19	69809	73109	-882	69688.277	73169.306	-950	0.234
6	69809	73109	-882	69866.056	73418.229	-936.7	0.278
10	69809	73109	-882	69687.719	73391.821	-972.921	0.286
9	69809	73109	-882	69752.3	73617.2	-1003.8	0.324
19	69707	73088	-933	69688.277	73169.306	-950	0.084
7	69707	73088	-933	69866.482	73221.563	-908.5	0.115
10	69707	73088	-933	69687.719	73391.821	-972.921	0.14
6	69707	73088	-933	69866.056	73418.229	-936.7	0.154
9	69707	73088	-933	69752.3	73617.2	-1003.8	0.196
19	69738	73126	-925	69688.277	73169.306	-950	0.839
10	69738	73126	-925	69687.719	73391.821	-972.921	0.887
6	69738	73126	-925	69866.056	73418.229	-936.7	0.899
9	69738	73126	-925	69752.3	73617.2	-1003.8	0.935
1	69738	73126	-925	69430.164	73614.052	-1033.2	0.001
19	69735	73145	-920	69688.277	73169.306	-950	0.822
7	69735	73145	-920	69866.482	73221.563	-908.5	0.846
10	69735	73145	-920	69687.719	73391.821	-972.921	0.871
6	69735	73145	-920	69866.056	73418.229	-936.7	0.885
9	69735	73145	-920	69752.3	73617.2	-1003.8	0.929
19	69719	73116	-932	69688.277	73169.306	-950	0.71
7	69719	73116	-932	69866.482	73221.563	-908.5	0.742
10	69719	73116	-932	69687.719	73391.821	-972.921	0.765
6	69719	73116	-932	69866.056	73418.229	-936.7	0.775
9	69719	73116	-932	69752.3	73617.2	-1003.8	0.827
7	69793	73206	-918	69866.482	73221.563	-908.5	0.625
19	69793	73206	-918	69688.277	73169.306	-950	0.631
6	69793	73206	-918	69866.056	73418.229	-936.7	0.661
10	69793	73206	-918	69687.719	73391.821	-972.921	0.676
9	69793	73206	-918	69752.3	73617.2	-1003.8	0.7
7	69787	73206	-930	69866.482	73221.563	-908.5	0.135
19	69787	73206	-930	69688.277	73169.306	-950	0.137
6	69787	73206	-930	69866.056	73418.229	-936.7	0.161
10	69787	73206	-930	69687.719	73391.821	-972.921	0.186
9	69787	73206	-930	69752.3	73617.2	-1003.8	0.211
7	69835	73145	-882	69866.482	73221.563	-908.5	0.682
19	69835	73145	-882	69688.277	73169.306	-950	0.7
6	69835	73145	-882	69866.056	73418.229	-936.7	0.734
10	69835	73145	-882	69687.719	73391.821	-972.921	0.742
9	69835	73145	-882	69752.3	73617.2	-1003.8	0.783
7	69809	73202	-901	69866.482	73221.563	-908.5	0.96
19	69809	73202	-901	69688.277	73169.306	-950	0.983
10	69809	73202	-901	69687.719	73391.821	-972.921	0.987
6	69809	73202	-901	69866.056	73418.229	-936.7	0.009
9	69809	73202	-901	69752.3	73617.2	-1003.8	0.063
19	69719	73127	-929	69688.277	73169.306	-950	0.401
7	69719	73127	-929	69866.482	73221.563	-908.5	0.433
10	69719	73127	-929	69687.719	73391.821	-972.921	0.456
6	69719	73127	-929	69866.056	73418.229	-936.7	0.466
9	69719	73127	-929	69752.3	73617.2	-1003.8	0.515
19	69742	73147	-961	69688.277	73169.306	-950	0.043
7	69742	73147	-961	69866.482	73221.563	-908.5	0.075
10	69742	73147	-961	69687.719	73391.821	-972.921	0.098
6	69742	73147	-961	69866.056	73418.229	-936.7	0.108
9	69742	73147	-961	69752.3	73617.2	-1003.8	0.152
5	69742	73147	-961	70238.6	73671.7	-911.2	0.204
19	69719	73131	-946	69688.277	73169.306	-950	0.045
7	69719	73131	-946	69866.482	73221.563	-908.5	0.081
10	69719	73131	-946	69687.719	73391.821	-972.921	0.104
6	69719	73131	-946	69866.056	73418.229	-936.7	0.116
9	69719	73131	-946	69752.3	73617.2	-1003.8	0.156
1	69719	73131	-946	69430.164	73614.052	-1033.2	0.182
19	69734	73077	-957	69688.277	73169.306	-950	0.769
7	69734	73077	-957	69866.482	73221.563	-908.5	0.805
10	69734	73077	-957	69687.719	73391.821	-972.921	0.828
6	69734	73077	-957	69866.056	73418.229	-936.7	0.84
9	69734	73077	-957	69752.3	73617.2	-1003.8	0.888
5	69734	73077	-957	70238.6	73671.7	-911.2	0.932
19	69720	73147	-945	69688.277	73169.306	-950	0.501
7	69720	73147	-945	69866.482	73221.563	-908.5	0.543
10	69720	73147	-945	69687.719	73391.821	-972.921	0.563
6	69720	73147	-945	69866.056	73418.229	-936.7	0.567
9	69720	73147	-945	69752.3	73617.2	-1003.8	0.615
1	69720	73147	-945	69430.164	73614.052	-1033.2	0.639
7	69816	73144	-904	69866.482	73221.563	-908.5	0.69
19	69816	73144	-904	69688.277	73169.306	-950	0.702
6	69816	73144	-904	69866.056	73418.229	-936.7	0.74
10	69816	73144	-904	69687.719	73391.821	-972.921	0.74
9	69816	73144	-904	69752.3	73617.2	-1003.8	0.786
1	69816	73144	-904	69430.164	73614.052	-1033.2	0.823
7	69866	73121	-884	69866.482	73221.563	-908.5	0.02
19	69866	73121	-884	69688.277	73169.306	-950	0.045
10	69866	73121	-884	69687.719	73391.821	-972.921	0.076
6	69866	73121	-884	69866.056	73418.229	-936.7	0.077
9	69866	73121	-884	69752.3	73617.2	-1003.8	0.122
5	69866	73121	-884	70238.6	73671.7	-911.2	0.154
7	69848	73164	-879	69866.482	73221.563	-908.5	0.594
19	69848	73164	-879	69688.277	73169.306	-950	0.62
6	69848	73164	-879	69866.056	73418.229	-936.7	0.642
10	69848	73164	-879	69687.719	73391.821	-972.921	0.655
9	69848	73164	-879	69752.3	73617.2	-1003.8	0.696
5	69848	73164	-879	70238.6	73671.7	-911.2	0.731
7	69854	73172	-883	69866.482	73221.563	-908.5	0.328
19	69854	73172	-883	69688.277	73169.306	-950	0.358
6	69854	73172	-883	69866.056	73418.229	-936.7	0.378
10	69854	73172	-883	69687.719	73391.821	-972.921	0.39
9	69854	73172	-883	69752.3	73617.2	-1003.8	0.432
5	69854	73172	-883	70238.6	73671.7	-911.2	0.47
7	69866	73166	-892	69866.482	73221.563	-908.5	0.604
19	69866	73166	-892	69688.277	73169.306	-950	0.634
6	69866	73166	-892	69866.056	73418.229	-936.7	0.665
10	69866	73166	-892	69687.719	73391.821	-972.921	0.671
9	69866	73166	-892	69752.3	73617.2	-1003.8	0.715
7	69857	73169	-895	69866.482	73221.563	-908.5	0.465
19	69857	73169	-895	69688.277	73169.306	-950	0.494
6	69857	73169	-895	69866.056	73418.229	-936.7	0.516
10	69857	73169	-895	69687.719	73391.821	-972.921	0.526
9	69857	73169	-895	69752.3	73617.2	-1003.8	0.572
7	69835	73151	-880	69866.482	73221.563	-908.5	0.706
19	69835	73151	-880	69688.277	73169.306	-950	0.727
6	69835	73151	-880	69866.056	73418.229	-936.7	0.755
10	69835	73151	-880	69687.719	73391.821	-972.921	0.765
9	69835	73151	-880	69752.3	73617.2	-1003.8	0.81
19	69690	73157	-941	69688.277	73169.306	-950	0.519
7	69690	73157	-941	69866.482	73221.563	-908.5	0.56
10	69690	73157	-941	69687.719	73391.821	-972.921	0.58
6	69690	73157	-941	69866.056	73418.229	-936.7	0.599
9	69690	73157	-941	69752.3	73617.2	-1003.8	0.628
1	69690	73157	-941	69430.164	73614.052	-1033.2	0.661
19	69678	73162	-956	69688.277	73169.306	-950	0.991
7	69678	73162	-956	69866.482	73221.563	-908.5	0.038
10	69678	73162	-956	69687.719	73391.821	-972.921	0.049
6	69678	73162	-956	69866.056	73418.229	-936.7	0.068
9	69678	73162	-956	69752.3	73617.2	-1003.8	0.1
19	69704	73133	-940	69688.277	73169.306	-950	0.137
7	69704	73133	-940	69866.482	73221.563	-908.5	0.173
10	69704	73133	-940	69687.719	73391.821	-972.921	0.195
6	69704	73133	-940	69866.056	73418.229	-936.7	0.207
9	69704	73133	-940	69752.3	73617.2	-1003.8	0.262
1	69704	73133	-940	69430.164	73614.052	-1033.2	0.314
19	69861	73200	-909	69688.277	73169.306	-950	0.342
6	69861	73200	-909	69866.056	73418.229	-936.7	0.355
10	69861	73200	-909	69687.719	73391.821	-972.921	0.365
9	69861	73200	-909	69752.3	73617.2	-1003.8	0.403
5	69861	73200	-909	70238.6	73671.7	-911.2	0.447
19	69848	73174	-881	69688.277	73169.306	-950	0.41
6	69848	73174	-881	69866.056	73418.229	-936.7	0.432
10	69848	73174	-881	69687.719	73391.821	-972.921	0.444
9	69848	73174	-881	69752.3	73617.2	-1003.8	0.479
5	69848	73174	-881	70238.6	73671.7	-911.2	0.517
19	69767	73044	-894	69688.277	73169.306	-950	0.378
7	69767	73044	-894	69866.482	73221.563	-908.5	0.383
6	69767	73044	-894	69866.056	73418.229	-936.7	0.44
10	69767	73044	-894	69687.719	73391.821	-972.921	0.444
9	69767	73044	-894	69752.3	73617.2	-1003.8	0.479
7	69809	73162	-887	69866.482	73221.563	-908.5	0.631
19	69809	73162	-887	69688.277	73169.306	-950	0.646
10	69809	73162	-887	69687.719	73391.821	-972.921	0.67
6	69809	73162	-887	69866.056	73418.229	-936.7	0.678
9	69809	73162	-887	69752.3	73617.2	-1003.8	0.738
7	69803	73143	-917	69866.482	73221.563	-908.5	0.449
19	69803	73143	-917	69688.277	73169.306	-950	0.454
6	69803	73143	-917	69866.056	73418.229	-936.7	0.49
10	69803	73143	-917	69687.719	73391.821	-972.921	0.496
9	69803	73143	-917	69752.3	73617.2	-1003.8	0.546
7	69809	73122	-892	69866.482	73221.563	-908.5	0.195
19	69809	73122	-892	69688.277	73169.306	-950	0.201
6	69809	73122	-892	69866.056	73418.229	-936.7	0.242
10	69809	73122	-892	69687.719	73391.821	-972.921	0.248
9	69809	73122	-892	69752.3	73617.2	-1003.8	0.294
5	69809	73122	-892	70238.6	73671.7	-911.2	0.316
2	69809	73122	-892	69230.196	73679.902	-1049	0.38
7	69835	73159	-884	69866.482	73221.563	-908.5	0.995
19	69835	73159	-884	69688.277	73169.306	-950	0.018
6	69835	73159	-884	69866.056	73418.229	-936.7	0.044
10	69835	73159	-884	69687.719	73391.821	-972.921	0.052
7	69856	73117	-914	69866.482	73221.563	-908.5	0.045
19	69856	73117	-914	69688.277	73169.306	-950	0.064
6	69856	73117	-914	69866.056	73418.229	-936.7	0.094
10	69856	73117	-914	69687.719	73391.821	-972.921	0.102
7	69845	73159	-885	69866.482	73221.563	-908.5	0.874
19	69845	73159	-885	69688.277	73169.306	-950	0.899
6	69845	73159	-885	69866.056	73418.229	-936.7	0.925
10	69845	73159	-885	69687.719	73391.821	-972.921	0.937
